,CASE_ENQUIRY_ID,OPEN_DT,TARGET_DT,CLOSED_DT,OnTime_Status,CASE_STATUS,CLOSURE_REASON,CASE_TITLE,SUBJECT,REASON,TYPE,QUEUE,Department,SubmittedPhoto,ClosedPhoto,Location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,land_usage,LOCATION_STREET_NAME,LOCATION_ZIPCODE,Property_Type,Property_ID,LATITUDE,LONGITUDE,Source,Geocoded_Location
674295,101001662697,12/10/2015 01:30:48 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
674302,101001662705,12/10/2015 01:46:58 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
674308,101001662711,12/10/2015 01:53:13 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
674329,101001662742,12/10/2015 02:20:30 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
674340,101001662762,12/10/2015 02:36:04 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
674342,101001662765,12/10/2015 02:38:20 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
674389,101001662833,12/10/2015 03:50:56 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
674400,101001662849,12/10/2015 04:24:09 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
674409,101001662859,12/10/2015 04:44:56 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
674653,101001663187,12/11/2015 10:17:07 AM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
674670,101001663220,12/11/2015 10:40:43 AM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
674754,101001663352,12/11/2015 12:23:38 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
674795,101001663417,12/11/2015 01:35:07 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
675690,101001664707,12/14/2015 11:43:22 AM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
675985,101001665128,12/14/2015 05:44:15 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
676046,101001665204,12/14/2015 09:12:58 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
676048,101001665206,12/14/2015 09:24:13 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
676135,101001665326,12/15/2015 08:36:22 AM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
676136,101001665327,12/15/2015 08:36:23 AM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
676166,101001665370,12/15/2015 08:52:00 AM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
676385,101001665681,12/15/2015 12:02:55 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
676439,101001665750,12/15/2015 12:48:19 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
676457,101001665776,12/15/2015 01:04:16 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
676473,101001665800,12/15/2015 01:19:30 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
676479,101001665807,12/15/2015 01:23:05 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
676489,101001665817,12/15/2015 01:37:24 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
676583,101001665935,12/15/2015 02:51:42 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
676597,101001665955,12/15/2015 03:07:27 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
676599,101001665958,12/15/2015 03:08:00 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
676651,101001666052,12/15/2015 03:54:30 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
676653,101001666054,12/15/2015 03:55:34 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
676658,101001666060,12/15/2015 03:57:07 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
676659,101001666062,12/15/2015 03:57:19 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
676668,101001666074,12/15/2015 04:08:07 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
676671,101001666079,12/15/2015 04:17:00 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
676686,101001666097,12/15/2015 04:30:15 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
676687,101001666098,12/15/2015 04:31:09 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
676704,101001666116,12/15/2015 04:49:41 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
676776,101001666205,12/15/2015 07:12:00 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
677074,101001666691,12/16/2015 11:12:41 AM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
677208,101001666915,12/16/2015 02:34:00 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
677520,101001667441,12/17/2015 11:00:55 AM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
677525,101001667447,12/17/2015 11:03:00 AM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
677529,101001667452,12/17/2015 11:05:31 AM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
677718,101001677767,12/17/2015 04:42:00 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
677867,101001678011,12/18/2015 09:12:00 AM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
677869,101001678015,12/18/2015 09:14:45 AM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
677892,101001678053,12/18/2015 09:31:00 AM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
677985,101001678219,12/18/2015 11:32:56 AM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
678138,101001678458,12/18/2015 03:50:00 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
678605,101001679037,12/20/2015 12:45:00 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
678725,101001679251,12/21/2015 08:38:40 AM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
678737,101001679279,12/21/2015 08:55:00 AM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
678760,101001679313,12/21/2015 09:14:00 AM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
678778,101001679335,12/21/2015 09:26:00 AM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
678783,101001679344,12/21/2015 09:33:00 AM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
678802,101001679371,12/21/2015 09:45:00 AM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
678827,101001679415,12/21/2015 10:14:48 AM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
678840,101001679439,12/21/2015 10:26:41 AM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
678932,101001679584,12/21/2015 12:32:00 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
679016,101001679708,12/21/2015 02:23:00 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
679107,101001679861,12/21/2015 04:57:00 PM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
679292,101001680180,12/22/2015 09:53:00 AM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
679299,101001680194,12/22/2015 10:01:00 AM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
679304,101001680201,12/22/2015 10:05:00 AM,,,ONTIME,Open,,Metrolist Survey,Civil Rights,Survey,Metrolist Survey,HS_OCR Metrolist Survey,HS_O,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
