,CASE_ENQUIRY_ID,OPEN_DT,TARGET_DT,CLOSED_DT,OnTime_Status,CASE_STATUS,CLOSURE_REASON,CASE_TITLE,SUBJECT,REASON,TYPE,QUEUE,Department,SubmittedPhoto,ClosedPhoto,Location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,land_usage,LOCATION_STREET_NAME,LOCATION_ZIPCODE,Property_Type,Property_ID,LATITUDE,LONGITUDE,Source,Geocoded_Location
660010,101001631964,11/10/2015 09:52:00 AM,11/18/2015 09:52:58 AM,,OVERDUE,Open,,Protection of Adjoining Property,Inspectional Services,Building,Protection of Adjoining Property,ISD_Building (INTERNAL),ISD,,,842 E Fourth St  South Boston  MA  02127,6.0,05,2.0,C6,South Boston / South Boston Waterfront,5.0,Ward 6,0608,R3,842 E Fourth St,2127.0,Address,60025.0,42.335,-71.0298,Constituent Call,"(42.335, -71.0298)"
660267,101001632356,11/10/2015 01:52:00 PM,11/18/2015 01:52:28 PM,12/18/2015 09:29:01 AM,OVERDUE,Closed,Case Closed. Closed date : 2015-12-18 09:29:01.433 CORR: Corrected,Protection of Adjoining Property,Inspectional Services,Building,Protection of Adjoining Property,ISD_Building (INTERNAL),ISD,,,205 E St  South Boston  MA  02127,6.0,05,2.0,C6,South Boston / South Boston Waterfront,5.0,06,0602,E,205 E St,2127.0,Address,341801.0,42.3346,-71.0526,Constituent Call,"(42.3346, -71.0526)"
660284,101001632384,11/10/2015 02:04:00 PM,11/18/2015 02:04:10 PM,11/24/2015 03:36:19 PM,OVERDUE,Closed,Case Closed. Closed date : 2015-11-24 15:36:19.58 CLOSED: Closed/No Permit,Protection of Adjoining Property,Inspectional Services,Building,Protection of Adjoining Property,ISD_Building (INTERNAL),ISD,,,24 Dwight St  Roxbury  MA  02118,4.0,1C,2.0,D4,South End,4.0,Ward 3,0307,CM,24 Dwight St,2118.0,Address,50348.0,42.3441,-71.0688,Constituent Call,"(42.3441, -71.0688)"
660923,101001633286,11/12/2015 09:27:00 AM,11/19/2015 09:27:38 AM,,OVERDUE,Open,,Protection of Adjoining Property,Inspectional Services,Building,Protection of Adjoining Property,ISD_Building (INTERNAL),ISD,,,32 Granfield Ave  Roslindale  MA  02131,12.0,02,5.0,E5,Roslindale,10.0,Ward 19,1913,R2,32 Granfield Ave,2131.0,Address,65797.0,42.2897,-71.1219,Constituent Call,"(42.2897, -71.1219)"
661080,101001633495,11/12/2015 11:52:00 AM,11/19/2015 11:52:21 AM,11/23/2015 09:49:25 AM,OVERDUE,Closed,Case Closed. Closed date : 2015-11-23 09:49:25.587 ROA: Refer to Other Agency/Division,Protection of Adjoining Property,Inspectional Services,Building,Protection of Adjoining Property,ISD_Building (INTERNAL),ISD,,,361 Neponset Ave  Dorchester  MA  02122,8.0,07,3.0,C11,Dorchester,7.0,Ward 16,1610,R1,361 Neponset Ave,2122.0,Address,100867.0,42.2869,-71.0459,Constituent Call,"(42.2869, -71.0459)"
663413,101001636741,11/17/2015 10:53:00 AM,11/24/2015 10:53:53 AM,11/20/2015 03:57:47 PM,ONTIME,Closed,Case Closed. Closed date : 2015-11-20 15:57:47.883 REINSP: Issues Found  Re-Inspection,Protection of Adjoining Property,Inspectional Services,Building,Protection of Adjoining Property,ISD_Building (INTERNAL),ISD,,,29 Caspar St  West Roxbury  MA  02132,12.0,06,6.0,E5,West Roxbury,12.0,Ward 20,2017,R1,29 Caspar St,2132.0,Address,26221.0,42.2909,-71.1659,Constituent Call,"(42.2909, -71.1659)"
665769,101001640151,11/21/2015 08:49:00 AM,12/01/2015 08:30:00 AM,,OVERDUE,Open,,Protection of Adjoining Property,Inspectional Services,Building,Protection of Adjoining Property,ISD_Building (INTERNAL),ISD,,,57 Monmouth St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,0107,R3,57 Monmouth St,2128.0,Address,96409.0,42.3802,-71.0367,Constituent Call,"(42.3802, -71.0367)"
666313,101001640960,11/23/2015 10:24:00 AM,12/01/2015 10:24:59 AM,12/15/2015 02:47:37 PM,OVERDUE,Closed,Case Closed. Closed date : 2015-12-15 14:47:37.397 CORR: Corrected,Protection of Adjoining Property,Inspectional Services,Building,Protection of Adjoining Property,ISD_Building (INTERNAL),ISD,,,348 E St  South Boston  MA  02127,6.0,05,2.0,C6,South Boston / South Boston Waterfront,5.0,Ward 6,0603,R1,348 E St,2127.0,Address,387680.0,42.3594,-71.0587,Constituent Call,"(0, 0)"
666378,101001641057,11/23/2015 11:38:00 AM,12/01/2015 11:38:43 AM,,OVERDUE,Open,,Protection of Adjoining Property,Inspectional Services,Building,Protection of Adjoining Property,ISD_Building (INTERNAL),ISD,,,24 Appleton St  Boston  MA  02116,4.0,1C,2.0,D4,South End,6.0,Ward 5,0501,R4,24 Appleton St,2116.0,Address,3963.0,42.3459,-71.0714,Constituent Call,"(42.3459, -71.0714)"
666585,101001641369,11/23/2015 03:33:40 PM,12/01/2015 03:33:40 PM,,OVERDUE,Open,,Protection of Adjoining Property,Inspectional Services,Building,Protection of Adjoining Property,ISD_Building (INTERNAL),ISD,,,3162 Washington St  Jamaica Plain  MA  02130,9.0,02,7.0,E13,Jamaica Plain,11.0,11,1105,,3162 Washington St,2130.0,Address,419256.0,42.3594,-71.0587,Constituent Call,"(0, 0)"
666877,101001641885,11/24/2015 10:55:00 AM,12/02/2015 10:55:09 AM,,OVERDUE,Open,,Protection of Adjoining Property,Inspectional Services,Building,Protection of Adjoining Property,ISD_Building (INTERNAL),ISD,,,754-756 E Sixth St  South Boston  MA  02127,6.0,05,2.0,C6,South Boston / South Boston Waterfront,5.0,Ward 6,0608,R2,754-756 E Sixth St,2127.0,Address,127804.0,42.3333,-71.0301,Constituent Call,"(42.3333, -71.0301)"
667032,101001642131,11/24/2015 02:10:00 PM,12/02/2015 02:10:52 PM,,OVERDUE,Open,,Protection of Adjoining Property,Inspectional Services,Building,Protection of Adjoining Property,ISD_Building (INTERNAL),ISD,,,15 Larchmont St  Dorchester  MA  02124,7.0,03,4.0,C11,Dorchester,8.0,Ward 17,1702,R1,15 Larchmont St,2124.0,Address,84059.0,42.2974,-71.0679,Constituent Call,"(42.2974, -71.0679)"
667401,101001642688,11/25/2015 09:42:00 AM,12/03/2015 09:42:21 AM,11/30/2015 09:46:30 AM,ONTIME,Closed,Case Closed. Closed date : 2015-11-30 09:46:30.91 NOBASE: No Basis,Protection of Adjoining Property,Inspectional Services,Building,Protection of Adjoining Property,ISD_Building (INTERNAL),ISD,,,66 Brunswick St  Dorchester  MA  02121,9.0,10B,7.0,B2,Roxbury,13.0,Ward 12,1202,EA,66 Brunswick St,2121.0,Address,22893.0,42.3117,-71.0815,Constituent Call,"(42.3117, -71.0815)"
667687,101001643066,11/25/2015 05:05:00 PM,12/04/2015 08:30:00 AM,12/15/2015 03:05:40 PM,OVERDUE,Closed,Case Closed. Closed date : 2015-12-15 15:05:40.83 NOBASE: No Basis,Protection of Adjoining Property,Inspectional Services,Building,Protection of Adjoining Property,ISD_Building (INTERNAL),ISD,,,252 Gold St  South Boston  MA  02127,6.0,05,2.0,C6,South Boston / South Boston Waterfront,5.0,Ward 7,0704,R3,252 Gold St,2127.0,Address,65103.0,42.3356,-71.0484,Constituent Call,"(42.3356, -71.0484)"
667830,101001643252,11/27/2015 08:06:00 AM,12/04/2015 08:30:00 AM,,OVERDUE,Open,,Protection of Adjoining Property,Inspectional Services,Building,Protection of Adjoining Property,ISD_Building (INTERNAL),ISD,,,12 Crowell St  Dorchester  MA  02124,8.0,07,4.0,B3,Dorchester,9.0,Ward 17,1710,R3,12 Crowell St,2124.0,Address,44597.0,42.2833,-71.0818,Constituent Call,"(42.2833, -71.0818)"
668838,101001654613,11/30/2015 10:42:00 AM,12/07/2015 10:42:36 AM,,OVERDUE,Open,,Protection of Adjoining Property,Inspectional Services,Building,Protection of Adjoining Property,ISD_Building (INTERNAL),ISD,,,69 Horace St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,01,0111,C,69 Horace St,2128.0,Address,75341.0,42.3822,-71.0169,Constituent Call,"(42.3822, -71.0169)"
670297,101001656845,12/02/2015 01:38:00 PM,12/09/2015 01:38:44 PM,,OVERDUE,Open,,Protection of Adjoining Property,Inspectional Services,Building,Protection of Adjoining Property,ISD_Building (INTERNAL),ISD,,,332 Huntington Ave  Hyde Park  MA  02136,12.0,08,5.0,E18,Hyde Park,10.0,Ward 18,1808,R1,332 Huntington Ave,2136.0,Address,76544.0,42.2668,-71.1166,Constituent Call,"(42.2668, -71.1166)"
672148,101001659587,12/07/2015 10:14:00 AM,12/14/2015 10:14:38 AM,,OVERDUE,Open,,Protection of Adjoining Property,Inspectional Services,Building,Protection of Adjoining Property,ISD_Building (INTERNAL),ISD,,,276 Geneva Ave  Dorchester  MA  02121,7.0,03,4.0,C11,Dorchester,8.0,Ward 15,1502.0,E,276 Geneva Ave,2121.0,Address,63290.0,42.3043,-71.0721,Constituent Call,"(42.3043, -71.0721)"
672193,101001659647,12/07/2015 10:44:00 AM,12/14/2015 10:44:02 AM,,OVERDUE,Open,,Protection of Adjoining Property,Inspectional Services,Building,Protection of Adjoining Property,ISD_Building (INTERNAL),ISD,,,430 Washington St  Dorchester  MA  02124,7.0,03,4.0,C11,Dorchester,9.0,Ward 17,1701.0,R3,430 Washington St,2124.0,Address,146078.0,42.2966,-71.072,Constituent Call,"(42.2966, -71.072)"
672817,101001660486,12/08/2015 09:28:00 AM,12/15/2015 09:28:15 AM,12/18/2015 09:23:17 AM,OVERDUE,Closed,Case Closed. Closed date : 2015-12-18 09:23:17.553 NOBASE: No Basis,Protection of Adjoining Property,Inspectional Services,Building,Protection of Adjoining Property,ISD_Building (INTERNAL),ISD,,,72 Callender St  Dorchester  MA  02124,8.0,07,4.0,B3,Greater Mattapan,9.0,Ward 14,1410.0,R1,72 Callender St,2124.0,Address,24863.0,42.2886,-71.0816,Constituent Call,"(42.2886, -71.0816)"
