,CASE_ENQUIRY_ID,OPEN_DT,TARGET_DT,CLOSED_DT,OnTime_Status,CASE_STATUS,CLOSURE_REASON,CASE_TITLE,SUBJECT,REASON,TYPE,QUEUE,Department,SubmittedPhoto,ClosedPhoto,Location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,land_usage,LOCATION_STREET_NAME,LOCATION_ZIPCODE,Property_Type,Property_ID,LATITUDE,LONGITUDE,Source,Geocoded_Location
639775,101001602327,10/01/2015 08:05:28 AM,10/31/2015 08:05:28 AM,,OVERDUE,Open,,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,259 Silver St  South Boston  MA  02127,6.0,05,2.0,C6,South Boston / South Boston Waterfront,5.0,Ward 6,603.0,R3,259 Silver St,2127.0,Address,127405.0,42.3368,-71.0489,Constituent Call,"(42.3368, -71.0489)"
640315,101001603216,10/02/2015 08:15:31 AM,11/01/2015 08:15:31 AM,,OVERDUE,Open,,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,12 Hobson St  Brighton  MA  02135,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 22,2207.0,R2,12 Hobson St,2135.0,Address,74389.0,42.353,-71.1625,Constituent Call,"(42.353, -71.1625)"
642137,101001605876,10/06/2015 10:38:00 AM,11/05/2015 10:38:51 AM,10/28/2015 11:27:51 AM,ONTIME,Closed,Case Closed. Closed date : 2015-10-28 11:27:51.7 NOVIO: No Violation Found/No Cause,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,126 Warren St  Roxbury  MA  02119,7.0,10B,7.0,B2,Roxbury,13.0,12,1201.0,E,126 Warren St,2119.0,Address,143207.0,42.3264,-71.0829,Constituent Call,"(42.3264, -71.0829)"
642382,101001606291,10/06/2015 03:10:00 PM,11/05/2015 03:10:40 PM,,OVERDUE,Open,,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,191 Talbot Ave  Dorchester  MA  02124,8.0,07,4.0,B3,Greater Mattapan,9.0,Ward 14,1410.0,C,191 Talbot Ave,2124.0,Address,133673.0,42.292,-71.0791,Constituent Call,"(42.292, -71.0791)"
643080,101001607363,10/07/2015 02:42:54 PM,11/06/2015 02:42:54 PM,,OVERDUE,Open,,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,13 Winship St  Brighton  MA  02135,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 22,2203.0,R1,13 Winship St,2135.0,Address,150783.0,42.3483,-71.1513,Constituent Call,"(42.3483, -71.1513)"
643904,101001608630,10/09/2015 08:19:02 AM,11/08/2015 08:19:02 AM,11/13/2015 09:20:34 AM,OVERDUE,Closed,Case Closed. Closed date : 2015-11-13 09:20:34.27 VIOCOR: Violation Corrected,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,87 Brighton Ave  Allston  MA  02134,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 21,2104.0,R3,87 Brighton Ave,2134.0,Address,20181.0,42.3529,-71.1295,Constituent Call,"(42.3529, -71.1295)"
644223,101001609182,10/09/2015 02:46:01 PM,11/08/2015 02:46:01 PM,,OVERDUE,Open,,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,520 Washington St  Brighton  MA  02135,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 22,2210.0,R3,520 Washington St,2135.0,Address,143606.0,42.3488,-71.163,Constituent Call,"(42.3488, -71.163)"
646040,101001611804,10/14/2015 11:44:03 AM,11/13/2015 11:44:03 AM,01/07/2016 10:32:29 AM,OVERDUE,Closed,Case Closed. Closed date : 2016-01-07 10:32:29.263 VIOCOR: Violation Corrected,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,240 Washington St  Brighton  MA  02135,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 22,2203.0,R2,240 Washington St,2135.0,Address,143495.0,42.3475,-71.1494,Constituent Call,"(42.3475, -71.1494)"
646074,101001611864,10/14/2015 12:21:00 PM,11/13/2015 12:21:50 PM,10/30/2015 10:14:39 AM,ONTIME,Closed,Case Closed. Closed date : 2015-10-30 10:14:39.247 NOVIO: No Violation Found/No Cause,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,639-643H Warren St  Dorchester  MA  02121,9.0,10B,7.0,B2,Roxbury,13.0,12,1202.0,RL,639-643H Warren St,2121.0,Address,143326.0,42.31,-71.0833,Constituent Call,"(42.31, -71.0833)"
646120,101001611935,10/14/2015 01:06:00 PM,11/13/2015 01:06:31 PM,11/04/2015 09:40:51 AM,ONTIME,Closed,Case Closed. Closed date : 2015-11-04 09:40:51.413 VIOCOR: Violation Corrected,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,27 Gilman St  Roslindale  MA  02131,12.0,02,5.0,E18,Roslindale,10.0,Ward 18,1807.0,R1,27 Gilman St,2131.0,Address,63698.0,42.2786,-71.1151,Constituent Call,"(42.2786, -71.1151)"
647281,101001613580,10/16/2015 09:46:00 AM,11/15/2015 09:46:58 AM,10/28/2015 10:32:24 AM,ONTIME,Closed,Case Closed. Closed date : 2015-10-28 10:32:24.09 NOVIO: No Violation Found/No Cause,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,1191-1209 River St  Hyde Park  MA  02136,12.0,08,5.0,E18,Hyde Park,10.0,18,1813.0,C,1191-1209 River St,2136.0,Address,169174.0,42.2561,-71.122,Constituent Call,"(42.2561, -71.122)"
647318,101001613637,10/16/2015 10:14:32 AM,11/15/2015 10:14:32 AM,,OVERDUE,Open,,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,14 Harvard Ave  Dorchester  MA  02121,7.0,03,4.0,B3,Dorchester,8.0,Ward 14,1402.0,R4,14 Harvard Ave,2121.0,Address,70405.0,42.2998,-71.0757,Constituent Call,"(42.2998, -71.0757)"
648445,101001615144,10/19/2015 11:09:48 AM,11/18/2015 11:09:48 AM,,OVERDUE,Open,,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,312 Warren St  Roxbury  MA  02119,9.0,10B,7.0,B2,Roxbury,13.0,Ward 12,1204.0,RC,312 Warren St,2119.0,Address,143246.0,42.3202,-71.0812,Constituent Call,"(42.3202, -71.0812)"
649541,101001616687,10/21/2015 08:24:34 AM,11/20/2015 08:24:34 AM,11/23/2015 01:57:53 PM,OVERDUE,Closed,Case Closed. Closed date : 2015-11-23 13:57:53.23 VIOCOR: Violation Corrected,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,188 Gold St  South Boston  MA  02127,6.0,05,2.0,C6,South Boston / South Boston Waterfront,5.0,Ward 6,603.0,R3,188 Gold St,2127.0,Address,65075.0,42.3372,-71.0509,Constituent Call,"(42.3372, -71.0509)"
649639,101001616877,10/21/2015 10:06:00 AM,11/20/2015 10:06:44 AM,01/07/2016 12:05:52 PM,OVERDUE,Closed,Case Closed. Closed date : 2016-01-07 12:05:52.697 VIOCOR: Violation Corrected,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,104-108 Warren St  Roxbury  MA  02119,7.0,10B,7.0,B2,Roxbury,13.0,Ward 12,1201.0,C,104-108 Warren St,2119.0,Address,143204.0,42.3267,-71.0829,Constituent Call,"(42.3267, -71.0829)"
649797,101001617115,10/21/2015 12:23:51 PM,11/20/2015 12:23:51 PM,11/23/2015 01:56:55 PM,OVERDUE,Closed,Case Closed. Closed date : 2015-11-23 13:56:55.77 VIOCOR: Violation Corrected,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,723 E Third St  South Boston  MA  02127,6.0,05,2.0,C6,South Boston / South Boston Waterfront,5.0,Ward 6,607.0,R3,723 E Third St,2127.0,Address,135097.0,42.3364,-71.0306,Constituent Call,"(42.3364, -71.0306)"
649883,101001617239,10/21/2015 01:43:00 PM,11/20/2015 01:43:21 PM,,OVERDUE,Open,,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,115-123 Sumner St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,103.0,E,115-123 Sumner St,2128.0,Address,132321.0,42.3696,-71.0418,Constituent Call,"(42.3696, -71.0418)"
652637,101001621304,10/27/2015 11:23:00 AM,11/26/2015 11:23:07 AM,10/27/2015 11:24:46 AM,ONTIME,Closed,Case Closed. Closed date : 2015-10-27 11:24:46.33 Case Invalid,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,362 Meridian St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,107.0,R3,362 Meridian St,2128.0,Address,94520.0,42.379,-71.0395,Constituent Call,"(42.379, -71.0395)"
652640,101001621310,10/27/2015 11:25:00 AM,11/26/2015 11:25:53 AM,,OVERDUE,Open,,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,326 Meridian St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,106.0,RL,326 Meridian St,2128.0,Address,94477.0,42.3778,-71.0394,Constituent Call,"(42.3778, -71.0394)"
654588,101001624082,10/30/2015 10:52:00 AM,11/29/2015 10:52:48 AM,,OVERDUE,Open,,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,250 Amory St  Jamaica Plain  MA  02130,9.0,02,6.0,E13,Jamaica Plain,11.0,Ward 11,1106.0,R1,250 Amory St,2130.0,Address,3305.0,42.3156,-71.1038,Constituent Call,"(42.3156, -71.1038)"
655484,101001625331,11/02/2015 07:52:25 AM,12/02/2015 07:52:24 AM,11/13/2015 09:41:10 AM,ONTIME,Closed,Case Closed. Closed date : 2015-11-13 09:41:10.137 VIOCOR: Violation Corrected,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,446 Western Ave  Brighton  MA  02135,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 22,2205,C,446 Western Ave,2135.0,Address,148206.0,42.362,-71.1414,Constituent Call,"(42.362, -71.1414)"
655874,101001625922,11/02/2015 02:32:00 PM,12/02/2015 02:32:54 PM,12/03/2015 01:49:38 PM,OVERDUE,Closed,Case Closed. Closed date : 2015-12-03 13:49:38.9 VIOCOR: Violation Corrected,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,561-563 Shawmut Ave  Roxbury  MA  02118,7.0,10B,7.0,D4,Roxbury,13.0,Ward 9,0903,E,561-563 Shawmut Ave,2118.0,Address,126443.0,42.3367,-71.0793,Constituent Call,"(42.3367, -71.0793)"
656189,101001626334,11/03/2015 08:03:15 AM,12/03/2015 08:03:15 AM,11/23/2015 02:08:16 PM,ONTIME,Closed,Case Closed. Closed date : 2015-11-23 14:08:16.457 VIOCOR: Violation Corrected,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,45-47 Breck Ave  Brighton  MA  02135,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 22,2204,R2,45-47 Breck Ave,2135.0,Address,19685.0,42.3492,-71.1692,Constituent Call,"(42.3492, -71.1692)"
656191,101001626339,11/03/2015 08:04:51 AM,12/03/2015 08:04:51 AM,,OVERDUE,Open,,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,49-51 Breck Ave  Brighton  MA  02135,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 22,2204,R3,49-51 Breck Ave,2135.0,Address,19686.0,42.3491,-71.1693,Constituent Call,"(42.3491, -71.1693)"
656196,101001626347,11/03/2015 08:07:22 AM,12/03/2015 08:07:21 AM,11/23/2015 11:08:35 AM,ONTIME,Closed,Case Closed. Closed date : 2015-11-23 11:08:35.097 VIOCOR: Violation Corrected,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,5-7 Oak Square Ave  Brighton  MA  02135,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 22,2207,R4,5-7 Oak Square Ave,2135.0,Address,104652.0,42.3499,-71.1639,Constituent Call,"(42.3499, -71.1639)"
657020,101001627569,11/04/2015 10:25:49 AM,12/04/2015 10:25:48 AM,11/04/2015 11:40:29 AM,ONTIME,Closed,Case Closed. Closed date : 2015-11-04 11:40:29.087 ADCLSD: Administratively Closed,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,191 Talbot Ave  Dorchester  MA  02124,8.0,07,4.0,B3,Greater Mattapan,9.0,Ward 14,1410,C,191 Talbot Ave,2124.0,Address,133673.0,42.292,-71.0791,Constituent Call,"(42.292, -71.0791)"
659402,101001631108,11/09/2015 10:54:50 AM,12/09/2015 10:54:50 AM,,OVERDUE,Open,,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,43 Charter St  Boston  MA  02109,3.0,1B,1.0,A1,Downtown / Financial District,3.0,Ward 3,0302,R4,43 Charter St,2109.0,Address,30017.0,42.3671,-71.0542,Constituent Call,"(42.3671, -71.0542)"
659462,101001631193,11/09/2015 11:53:46 AM,12/09/2015 11:53:46 AM,,OVERDUE,Open,,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,161 Leyden St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,0113,R2,161 Leyden St,2128.0,Address,85759.0,42.3887,-71.0056,Constituent Call,"(42.3887, -71.0056)"
660083,101001632077,11/10/2015 11:08:05 AM,12/10/2015 11:08:06 AM,11/27/2015 10:24:06 AM,ONTIME,Closed,Case Closed. Closed date : 2015-11-27 10:24:06.067 VIOCOR: Violation Corrected,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,31 Selden St  Dorchester  MA  02124,8.0,07,4.0,B3,Dorchester,9.0,Ward 17,1710,R3,31 Selden St,2124.0,Address,124897.0,42.2816,-71.0778,Constituent Call,"(42.2816, -71.0778)"
660296,101001632401,11/10/2015 02:12:00 PM,12/10/2015 02:12:24 PM,11/16/2015 09:01:06 AM,ONTIME,Closed,Case Closed. Closed date : 2015-11-16 09:01:06.88 VIOCOR: Violation Corrected,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,83 Dix St  Dorchester  MA  02122,7.0,07,3.0,C11,Dorchester,7.0,Ward 16,1604,CM,83 Dix St,2122.0,Address,47913.0,42.2957,-71.0578,Constituent Call,"(42.2957, -71.0578)"
660855,101001633178,11/12/2015 08:12:03 AM,12/12/2015 08:12:03 AM,,OVERDUE,Open,,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,120-130 Southampton St  Roxbury  MA  02118,6.0,1C,2.0,C6,South Boston / South Boston Waterfront,6.0,08,0802,I,120-130 Southampton St,2118.0,Address,129061.0,42.3321,-71.0686,Constituent Call,"(42.3321, -71.0686)"
661201,101001633645,11/12/2015 02:16:11 PM,12/12/2015 02:16:10 PM,11/13/2015 10:24:25 AM,ONTIME,Closed,Case Closed. Closed date : 2015-11-13 10:24:25.24 VIOCOR: Violation Corrected,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,15 Stratton St  Dorchester  MA  02124,8.0,07,4.0,B3,Greater Mattapan,9.0,Ward 14,1412,R3,15 Stratton St,2124.0,Address,131601.0,42.2905,-71.0887,Constituent Call,"(42.2905, -71.0887)"
661552,101001634140,11/13/2015 09:59:07 AM,12/13/2015 09:59:07 AM,,OVERDUE,Open,,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,1047 Saratoga St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,0112,R3,1047 Saratoga St,2128.0,Address,122398.0,42.3858,-71.0049,Constituent Call,"(42.3858, -71.0049)"
662503,101001635424,11/16/2015 07:47:18 AM,12/16/2015 07:47:17 AM,11/27/2015 10:25:16 AM,ONTIME,Closed,Case Closed. Closed date : 2015-11-27 10:25:16.843 VIOCOR: Violation Corrected,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,3-5 Ascot St  Brighton  MA  02135,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 22,2205,R3,3-5 Ascot St,2135.0,Address,5046.0,42.3588,-71.1408,Constituent Call,"(42.3588, -71.1408)"
662506,101001635428,11/16/2015 07:49:20 AM,12/16/2015 07:49:19 AM,12/03/2015 01:36:47 PM,ONTIME,Closed,Case Closed. Closed date : 2015-12-03 13:36:47.343 VIOCOR: Violation Corrected,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,7-9 Ascot St  Brighton  MA  02135,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 22,2205,R3,7-9 Ascot St,2135.0,Address,5047.0,42.3588,-71.1409,Constituent Call,"(42.3588, -71.1409)"
662541,101001635496,11/16/2015 08:35:00 AM,12/16/2015 08:35:11 AM,,OVERDUE,Open,,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,276 Meridian St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,1,0106,,276 Meridian St,2128.0,Address,344262.0,42.3594,-71.0587,Self Service,"(0, 0)"
663625,101001637037,11/17/2015 03:07:13 PM,12/17/2015 03:07:14 PM,,OVERDUE,Open,,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,72 Easton St  Allston  MA  02134,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 22,2201,R3,72 Easton St,2134.0,Address,51009.0,42.3593,-71.1315,Constituent Call,"(42.3593, -71.1315)"
664324,101001638021,11/18/2015 03:04:54 PM,12/18/2015 03:04:54 PM,,OVERDUE,Open,,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,20 Wadsworth St  Allston  MA  02134,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 21,2104,R1,20 Wadsworth St,2134.0,Address,141280.0,42.3551,-71.1258,Constituent Call,"(42.3551, -71.1258)"
664327,101001638025,11/18/2015 03:06:16 PM,12/18/2015 03:06:16 PM,,OVERDUE,Open,,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,22 Wadsworth St  Allston  MA  02134,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 21,2104,R1,22 Wadsworth St,2134.0,Address,141281.0,42.3551,-71.1257,Constituent Call,"(42.3551, -71.1257)"
664329,101001638030,11/18/2015 03:07:44 PM,12/18/2015 03:07:44 PM,12/14/2015 10:24:29 AM,ONTIME,Closed,Case Closed. Closed date : 2015-12-14 10:24:29.747 VIOCOR: Violation Corrected,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,11-13 Mackin St  Brighton  MA  02135,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 22,2205,R3,11-13 Mackin St,2135.0,Address,88128.0,42.3612,-71.1446,Constituent Call,"(42.3612, -71.1446)"
664333,101001638034,11/18/2015 03:09:27 PM,12/18/2015 03:09:27 PM,12/14/2015 10:25:23 AM,ONTIME,Closed,Case Closed. Closed date : 2015-12-14 10:25:23.727 VIOCOR: Violation Corrected,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,19-21 Mackin St  Brighton  MA  02135,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 22,2205,R3,19-21 Mackin St,2135.0,Address,88130.0,42.3609,-71.1447,Constituent Call,"(42.3609, -71.1447)"
665301,101001639429,11/20/2015 09:50:28 AM,12/20/2015 09:50:28 AM,12/15/2015 08:46:10 AM,ONTIME,Closed,Case Closed. Closed date : 2015-12-15 08:46:10.03 VIOCOR: Violation Corrected,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,10R Union Ave  Jamaica Plain  MA  02130,9.0,02,6.0,E13,Jamaica Plain,11.0,Ward 11,1107,R1,10R Union Ave,2130.0,Address,139018.0,42.3093,-71.1056,Constituent Call,"(42.3093, -71.1056)"
666426,101001641120,11/23/2015 12:25:41 PM,12/23/2015 12:25:41 PM,01/08/2016 12:17:10 PM,OVERDUE,Closed,Case Closed. Closed date : 2016-01-08 12:17:10.02 VIOCOR: Violation Corrected,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,3-5 Duval St  Brighton  MA  02135,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 22,2205,R2,3-5 Duval St,2135.0,Address,50306.0,42.3605,-71.1399,Constituent Call,"(42.3605, -71.1399)"
666427,101001641121,11/23/2015 12:26:49 PM,12/23/2015 12:26:49 PM,12/04/2015 03:21:19 PM,ONTIME,Closed,Case Closed. Closed date : 2015-12-04 15:21:19.197 VIOCOR: Violation Corrected,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,70-72 Antwerp St  Brighton  MA  02135,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 22,2205,R2,70-72 Antwerp St,2135.0,Address,3792.0,42.3605,-71.1396,Constituent Call,"(42.3605, -71.1396)"
666783,101001641681,11/24/2015 08:53:01 AM,12/24/2015 08:53:01 AM,12/14/2015 09:35:39 AM,ONTIME,Closed,Case Closed. Closed date : 2015-12-14 09:35:39.49 VIOCOR: Violation Corrected,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,21-23 Bentley St  Brighton  MA  02135,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 22,2203,R3,21-23 Bentley St,2135.0,Address,14989.0,42.3506,-71.1516,Constituent Call,"(42.3506, -71.1516)"
667466,101001642780,11/25/2015 10:39:32 AM,12/25/2015 10:39:32 AM,,OVERDUE,Open,,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,175 Leyden St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,0113,R2,175 Leyden St,2128.0,Address,85770.0,42.3886,-71.005,Constituent Call,"(42.3886, -71.005)"
669364,101001655374,12/01/2015 07:42:42 AM,12/31/2015 07:42:44 AM,,OVERDUE,Open,,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,28 Easton Ave  Hyde Park  MA  02136,12.0,08,5.0,E18,Hyde Park,10.0,Ward 18,1818,R1,28 Easton Ave,2136.0,Address,50970.0,42.2501,-71.1232,Constituent Call,"(42.2501, -71.1232)"
669365,101001655375,12/01/2015 07:44:34 AM,12/31/2015 07:44:37 AM,,OVERDUE,Open,,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,28-30 Winship St  Brighton  MA  02135,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 22,2203,R4,28-30 Winship St,2135.0,Address,150798.0,42.3475,-71.1513,Constituent Call,"(42.3475, -71.1513)"
669805,101001656070,12/01/2015 03:19:55 PM,12/31/2015 03:19:57 PM,,OVERDUE,Open,,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,154 Kilsyth Rd  Brighton  MA  02135,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 21,2112,R3,154 Kilsyth Rd,2135.0,Address,166761.0,42.339,-71.1465,Constituent Call,"(42.339, -71.1465)"
669807,101001656074,12/01/2015 03:21:49 PM,12/31/2015 03:21:51 PM,,OVERDUE,Open,,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,45-47 Coolidge Rd  Allston  MA  02134,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 22,2201,R2,45-47 Coolidge Rd,2134.0,Address,42375.0,42.3594,-71.1305,Constituent Call,"(42.3594, -71.1305)"
669811,101001656080,12/01/2015 03:24:03 PM,12/31/2015 03:24:05 PM,,OVERDUE,Open,,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,41 Coolidge Rd  Allston  MA  02134,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 22,2201,R2,41 Coolidge Rd,2134.0,Address,42374.0,42.3595,-71.1304,Constituent Call,"(42.3595, -71.1304)"
669815,101001656092,12/01/2015 03:30:02 PM,12/31/2015 03:30:04 PM,,OVERDUE,Open,,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,16-18 Saybrook St  Brighton  MA  02135,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 22,2206,R3,16-18 Saybrook St,2135.0,Address,123694.0,42.3549,-71.1488,Constituent Call,"(42.3549, -71.1488)"
669818,101001656098,12/01/2015 03:32:02 PM,12/31/2015 03:32:04 PM,01/04/2016 11:01:17 AM,OVERDUE,Closed,Case Closed. Closed date : 2016-01-04 11:01:17.413 VIOCOR: Violation Corrected,Trash on Vacant Lot,Inspectional Services,Environmental Services,Trash on Vacant Lot,ISD_Environmental Services (INTERNAL),ISD,,,5-7 Lawrence Pl  Brighton  MA  02135,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 22,2206,R3,5-7 Lawrence Pl,2135.0,Address,84564.0,42.3552,-71.149,Constituent Call,"(42.3552, -71.149)"
