,CASE_ENQUIRY_ID,OPEN_DT,TARGET_DT,CLOSED_DT,OnTime_Status,CASE_STATUS,CLOSURE_REASON,CASE_TITLE,SUBJECT,REASON,TYPE,QUEUE,Department,SubmittedPhoto,ClosedPhoto,Location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,land_usage,LOCATION_STREET_NAME,LOCATION_ZIPCODE,Property_Type,Property_ID,LATITUDE,LONGITUDE,Source,Geocoded_Location
614821,101001527196,08/21/2015 11:32:30 AM,,08/21/2015 11:32:39 AM,ONTIME,Closed,Case Closed. Closed date : 2015-08-21 11:32:39.53 Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 02: Jamaica Plain,PWDx,,,83 Chestnut Ave  Jamaica Plain  MA  02130,9.0,02,6.0,E13,Jamaica Plain,11.0,Ward 10,1009.0,R2,83 Chestnut Ave,2130.0,Address,163325.0,42.32,-71.1043,Employee Generated,"(42.32, -71.1043)"
614874,101001527265,08/21/2015 12:25:15 PM,,08/21/2015 12:25:25 PM,ONTIME,Closed,Case Closed. Closed date : 2015-08-21 12:25:25.74 Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 1B: North End,PWDx,,,20 Prince St  Boston  MA  02113,3.0,1B,1.0,A1,Downtown / Financial District,3.0,Ward 3,303.0,RC,20 Prince St,2113.0,Address,295523.0,42.3643,-71.0542,Employee Generated,"(42.3643, -71.0542)"
614875,101001527268,08/21/2015 12:25:44 PM,,08/21/2015 12:25:53 PM,ONTIME,Closed,Case Closed. Closed date : 2015-08-21 12:25:53.12 Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 1B: North End,PWDx,,,92 W Cedar St  Boston  MA  02114,3.0,1B,8.0,A1,Beacon Hill,14.0,Ward 5,511.0,RC,92 W Cedar St,2114.0,Address,202850.0,42.3605,-71.0702,Employee Generated,"(42.3605, -71.0702)"
614876,101001527269,08/21/2015 12:25:48 PM,,08/21/2015 12:25:57 PM,ONTIME,Closed,Case Closed. Closed date : 2015-08-21 12:25:57.097 Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 1B: North End,PWDx,,,92 W Cedar St  Boston  MA  02114,3.0,1B,8.0,A1,Beacon Hill,14.0,Ward 5,511.0,RC,92 W Cedar St,2114.0,Address,202850.0,42.3605,-71.0702,Employee Generated,"(42.3605, -71.0702)"
614877,101001527270,08/21/2015 12:25:51 PM,,08/21/2015 12:26:00 PM,ONTIME,Closed,Case Closed. Closed date : 2015-08-21 12:26:00.693 Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 1B: North End,PWDx,,,92 W Cedar St  Boston  MA  02114,3.0,1B,8.0,A1,Beacon Hill,14.0,Ward 5,511.0,RC,92 W Cedar St,2114.0,Address,202850.0,42.3605,-71.0702,Employee Generated,"(42.3605, -71.0702)"
614880,101001527271,08/21/2015 12:26:07 PM,,08/21/2015 12:26:17 PM,ONTIME,Closed,Case Closed. Closed date : 2015-08-21 12:26:17.04 Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 1B: North End,PWDx,,,96 W Cedar St  Boston  MA  02114,3.0,1B,8.0,A1,Beacon Hill,14.0,Ward 5,511.0,A,96 W Cedar St,2114.0,Address,27086.0,42.3607,-71.0702,Employee Generated,"(42.3607, -71.0702)"
614882,101001527274,08/21/2015 12:26:30 PM,,08/21/2015 12:26:39 PM,ONTIME,Closed,Case Closed. Closed date : 2015-08-21 12:26:39.233 Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 1B: North End,PWDx,,,90A-90B W Cedar St  Boston  MA  02114,3.0,1B,8.0,A1,Beacon Hill,14.0,Ward 5,511.0,R4,90A-90B W Cedar St,2114.0,Address,171511.0,42.3605,-71.0702,Employee Generated,"(42.3605, -71.0702)"
614883,101001527275,08/21/2015 12:26:34 PM,,08/21/2015 12:26:43 PM,ONTIME,Closed,Case Closed. Closed date : 2015-08-21 12:26:43.44 Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 1B: North End,PWDx,,,90A-90B W Cedar St  Boston  MA  02114,3.0,1B,8.0,A1,Beacon Hill,14.0,Ward 5,511.0,R4,90A-90B W Cedar St,2114.0,Address,171511.0,42.3605,-71.0702,Employee Generated,"(42.3605, -71.0702)"
614884,101001527277,08/21/2015 12:26:56 PM,,08/21/2015 12:27:05 PM,ONTIME,Closed,Case Closed. Closed date : 2015-08-21 12:27:05.623 Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 1B: North End,PWDx,,,88 W Cedar St  Boston  MA  02114,3.0,1B,8.0,A1,Beacon Hill,14.0,Ward 5,511.0,A,88 W Cedar St,2114.0,Address,27067.0,42.3604,-71.0702,Employee Generated,"(42.3604, -71.0702)"
614885,101001527278,08/21/2015 12:27:00 PM,,08/21/2015 12:27:09 PM,ONTIME,Closed,Case Closed. Closed date : 2015-08-21 12:27:09.77 Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 1B: North End,PWDx,,,88 W Cedar St  Boston  MA  02114,3.0,1B,8.0,A1,Beacon Hill,14.0,Ward 5,511.0,A,88 W Cedar St,2114.0,Address,27067.0,42.3604,-71.0702,Employee Generated,"(42.3604, -71.0702)"
